Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
Titans,(I) (2018–2023),"Action,Adventure,Crime","Dick and Rachel, a girl possessed by a strange darkness, get embroiled in a conspiracy that could bring Hell on Earth. Joining them along the way are the hot-headed Starfire and lovable Beast Boy. Together they become a team of heroes.","https://m.media-amazon.com/images/M/MV5BNjY4MTE3MWYtYzU3YS00Y2UxLTk2NDMtMjJlODk2MzBmOTdiXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX280_CR0,3,280,414_.jpg",1043813,https://www.imdb.com/title/tt1043813/,45 min,A,"108,130",7.5
Better Call Saul,(2015–2022),"Crime,Drama",The trials and tribulations of criminal lawyer Jimmy McGill in the years leading up to his fateful run-in with Walter White and Jesse Pinkman.,"https://m.media-amazon.com/images/M/MV5BZDA4YmE0OTYtMmRmNS00Mzk2LTlhM2MtNjk4NzBjZGE1MmIyXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_QL75_UX280_CR0,3,280,414_.jpg",3032476,https://www.imdb.com/title/tt3032476/,46 min,16+,"586,868",9.0
Manifest,(2018–2023),"Drama,Mystery,Sci-Fi","When a commercial airliner suddenly reappears after being missing for five years, those aboard must reintegrate into society.","https://m.media-amazon.com/images/M/MV5BZjllMzc1ZTAtMzYyYi00OWU4LTgzNTAtYWJmMWNhZDI3ODVjXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",8421350,https://www.imdb.com/title/tt8421350/,43 min,16,"80,602",7.1
Grey's Anatomy,(2005– ),"Drama,Romance",A drama centered on the personal and professional lives of five surgical interns and their supervisors.,"https://m.media-amazon.com/images/M/MV5BODA2Mjk0N2MtNGY0Mi00ZWFjLTkxODEtZDFjNDg4ZDliMGVmXkEyXkFqcGdeQXVyMzAzNTY3MDM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0413573,https://www.imdb.com/title/tt0413573/,41 min,15+,"324,528",7.6
Extraction,(2020),"Action,Thriller","Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.","https://m.media-amazon.com/images/M/MV5BMDJiNzUwYzEtNmQ2Yy00NWE4LWEwNzctM2M0MjE0OGUxZTA3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",8936646,https://www.imdb.com/title/tt8936646/,116 min,18,"239,445",6.8
The Rookie,(2018– ),"Action,Crime,Drama","Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife crisis.","https://m.media-amazon.com/images/M/MV5BOTY5OWFmMzAtZTIxYi00NGM4LTk3YWMtY2MyYzMwOWVhZWM0XkEyXkFqcGdeQXVyMzAzNTY3MDM@._V1_QL75_UX280_CR0,3,280,414_.jpg",7587890,https://www.imdb.com/title/tt7587890/,43 min,UA 16+,"52,974",8.0
Shameless,(2011–2021),"Comedy,Drama","A scrappy, feisty, fiercely loyal Chicago family makes no apologies.","https://m.media-amazon.com/images/M/MV5BZDgxNjQ2MjMtMjk2Yi00M2Q2LWI0ZDktOGM1NWI5YWUzMjk4XkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_QL75_UX280_CR0,3,280,414_.jpg",1586680,https://www.imdb.com/title/tt1586680/,46 min,18+,"258,705",8.6
The Office,(2005–2013),Comedy,"A mockumentary on a group of typical office workers, where the workday consists of ego clashes, inappropriate behavior, and tedium.","https://m.media-amazon.com/images/M/MV5BMDNkOTE4NDQtMTNmYi00MWE0LWE4ZTktYTc0NzhhNWIzNzJiXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_QL75_UX280_CR0,3,280,414_.jpg",0386676,https://www.imdb.com/title/tt0386676/,22 min,U,"650,547",9.0
Fast X,(2023),"Action,Adventure,Crime",Dom Toretto and his family are targeted by the vengeful son of drug kingpin Hernan Reyes.,"https://m.media-amazon.com/images/M/MV5BNzZmOTU1ZTEtYzVhNi00NzQxLWI5ZjAtNWNhNjEwY2E3YmZjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX280_CR0,3,280,414_.jpg",5433140,https://www.imdb.com/title/tt5433140/,141 min,UA,"76,462",5.9
"Ruby Gillman, Teenage Kraken",(2023),"Animation,Action,Adventure","A shy adolescent learns that she comes from a fabled royal family of legendary sea krakens and that her destiny lies in the depths of the waters, which is bigger than she could have ever imagined.","https://m.media-amazon.com/images/M/MV5BYzgxOGRiZGQtMTUyNC00YzI3LWI0NDgtZDM5MGZlMDdhY2VjXkEyXkFqcGdeQXVyMTA5ODEyNTc5._V1_QL75_UX280_CR0,3,280,414_.jpg",27155038,https://www.imdb.com/title/tt27155038/,91 min,U,"2,190",5.9
Foundation,(2021– ),"Drama,Sci-Fi",A complex saga of humans scattered on planets throughout the galaxy all living under the rule of the Galactic Empire.,"https://m.media-amazon.com/images/M/MV5BODgxNTExNjktN2VmNS00MWM0LWI3ZjYtNjlhZGIyYTM0YjM0XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX280_CR0,3,280,414_.jpg",0804484,https://www.imdb.com/title/tt0804484/,60 min,U/A 16+,"68,365",7.5
Supernatural,(2005–2020),"Drama,Fantasy,Horror","Two brothers follow their father's footsteps as hunters, fighting evil supernatural beings of many kinds, including monsters, demons, and gods that roam the earth.","https://m.media-amazon.com/images/M/MV5BNzRmZWJhNjUtY2ZkYy00N2MyLWJmNTktOTAwY2VkODVmOGY3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0460681,https://www.imdb.com/title/tt0460681/,44 min,16+,"461,780",8.4
Deadloch,(2023– ),Comedy,A feminist noir comedy set against a bucolic backdrop with a rising body count.,"https://m.media-amazon.com/images/M/MV5BYzM0OGNkZDUtZTNlZi00ZDgwLTkxMGItYWNkZmYzOWU5YzMwXkEyXkFqcGdeQXVyOTE1ODYyNDA@._V1_QL75_UX280_CR0,3,280,414_.jpg",14671678,https://www.imdb.com/title/tt14671678/,-,NA,"4,654",7.0
Yellowjackets,(2021– ),"Drama,Horror,Mystery",A wildly talented high school girl soccer team becomes the (un)lucky survivors of a plane crash deep in the Canadian wilderness.,"https://m.media-amazon.com/images/M/MV5BMTkzYTBkYmItN2Q0Zi00ODhiLWI3MzEtNDdiNDRkNWYzOTMyXkEyXkFqcGdeQXVyMTUyMTgzNjY4._V1_QL75_UX280_CR0,3,280,414_.jpg",11041332,https://www.imdb.com/title/tt11041332/,60 min,UA 16+,"70,740",7.8
Dune: Part One,(2021),"Action,Adventure,Drama",A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,"https://m.media-amazon.com/images/M/MV5BN2FjNmEyNWMtYzM0ZS00NjIyLTg5YzYtYThlMGVjNzE1OGViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1160419,https://www.imdb.com/title/tt1160419/,155 min,UA,"690,626",8.0
The Last of Us,(2023– ),"Action,Adventure,Drama","After a global pandemic destroys civilization, a hardened survivor takes charge of a 14-year-old girl who may be humanity's last hope.","https://m.media-amazon.com/images/M/MV5BZGUzYTI3M2EtZmM0Yy00NGUyLWI4ODEtN2Q3ZGJlYzhhZjU3XkEyXkFqcGdeQXVyNTM0OTY1OQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",3581920,https://www.imdb.com/title/tt3581920/,50 min,UA 16+,"432,799",8.8
Past Lives,(2023),"Drama,Romance","Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny.","https://m.media-amazon.com/images/M/MV5BOTkzYmMxNTItZDAxNC00NGM0LWIyODMtMWYzMzRkMjIyMTE1XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX280_CR0,3,280,414_.jpg",13238346,https://www.imdb.com/title/tt13238346/,105 min,UA,"5,192",8.4
1883,(2021–2022),"Drama,Western","The post-Civil war generation of the Dutton family travels to Texas, and joins a wagon train undertaking the arduous journey west to Oregon, before settling in Montana to establish what would eventually become the Yellowstone Ranch.","https://m.media-amazon.com/images/M/MV5BNDZkZDdkMjYtMGI3Yi00MmVkLTkzZjQtMGI0NGViNzIzNjhjXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",13991232,https://www.imdb.com/title/tt13991232/,60 min,NA,"96,885",8.7
Endeavour,(2012–2023),"Crime,Drama,Mystery","Set from 1965 into the 1970s, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investigations around Oxford.","https://m.media-amazon.com/images/M/MV5BN2Q3ZTBmNjItOTM2Mi00ZjA4LWI5MTEtMTkzNDJmM2EwOWJkXkEyXkFqcGdeQXVyNDI3NjU1NzQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",2701582,https://www.imdb.com/title/tt2701582/,89 min,NA,"30,331",8.6
X,(II) (2022),"Horror,Mystery,Thriller","In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.","https://m.media-amazon.com/images/M/MV5BMTJiMmE5YWItOWZjYS00YTg0LWE0MTYtMzg2ZTY4YjNkNDEzXkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_QL75_UX280_CR0,3,280,414_.jpg",13560574,https://www.imdb.com/title/tt13560574/,105 min,R,"135,728",6.6
Glamorous,(2023– ),"Comedy,Drama","Marco Mejia, a young gender non-conforming queer person whose life seems to be stuck in place until he lands a job working for legendary makeup mogul Madolyn Addison.","https://m.media-amazon.com/images/M/MV5BYmY5ZjdlNzMtMGQ3YS00NGQ0LThkNDMtNDRmNjhlZGY4ZWJkXkEyXkFqcGdeQXVyNjMwMjI2OTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",19503218,https://www.imdb.com/title/tt19503218/,45 min,A,"3,858",5.9
Peaky Blinders,(2013–2022),"Crime,Drama","A gangster family epic set in 1900s England, centering on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby.","https://m.media-amazon.com/images/M/MV5BZjYzZDgzMmYtYjY5Zi00YTk1LThhMDYtNjFlNzM4MTZhYzgyXkEyXkFqcGdeQXVyMTE5NDQ1MzQ3._V1_QL75_UX280_CR0,3,280,414_.jpg",2442560,https://www.imdb.com/title/tt2442560/,60 min,A,"588,512",8.8
Young Sheldon,(2017– ),Comedy,"Meet a child genius named Sheldon Cooper (already seen as an adult in The Big Bang Theory (2007)) and his family. Some unique challenges face Sheldon, who is socially impaired.","https://m.media-amazon.com/images/M/MV5BZDg3MGNhYjItZGU2Yi00MzU4LWE4NGUtYjA2OTVjNGUyMjE4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX280_CR0,3,280,414_.jpg",6226232,https://www.imdb.com/title/tt6226232/,30 min,U,"76,389",7.6
Jury Duty,(2023– ),Comedy,"It follows the workings of an American jury trial through the eyes of Ronald Gladden, a juror who is unaware the entire case is fake. Everyone except him is an actor, and everything that happens is carefully planned.","https://m.media-amazon.com/images/M/MV5BOGI4NjI2YzMtMWYzNS00OTI4LTkwM2MtZTEzNDU2MDhhNTY0XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_QL75_UX280_CR0,3,280,414_.jpg",22074164,https://www.imdb.com/title/tt22074164/,-,NA,"24,685",8.3
Barry,(2018–2023),"Action,Comedy,Crime",A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.,"https://m.media-amazon.com/images/M/MV5BNDY5NzNlMWItMmFiYy00NjU1LWFhYTAtOWNhYjI2NDViNTZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",5348176,https://www.imdb.com/title/tt5348176/,30 min,15+,"108,550",8.4
Criminal Minds,(2005– ),"Crime,Drama,Mystery",A group of criminal profilers who work for the FBI as members of its Behavioral Analysis Unit (BAU) using behavioral analysis and profiling to help investigate crimes and find the suspect known as the unsub.,"https://m.media-amazon.com/images/M/MV5BZWVjZWUyMzUtMGRiMS00MzhkLWI5NTQtYjBmZWVlZThjZjFkXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0452046,https://www.imdb.com/title/tt0452046/,42 min,NA,"208,946",8.1
Based on a True Story,(2023– ),Comedy,"A realtor, a former tennis star, and a plumber seize a unique opportunity to capitalize on America's obsession with true crime.","https://m.media-amazon.com/images/M/MV5BMTI5YmVmNTktM2UxNS00OTk1LTk5YWYtMjQ3MmZlZjlmMGEyXkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_QL75_UX280_CR0,3,280,414_.jpg",19500224,https://www.imdb.com/title/tt19500224/,30 min,UA 13+,"6,656",7.2
Friends,(1994–2004),"Comedy,Romance",Follows the personal and professional lives of six twenty to thirty year-old friends living in the Manhattan borough of New York City.,"https://m.media-amazon.com/images/M/MV5BNDVkYjU0MzctMWRmZi00NTkxLTgwZWEtOWVhYjZlYjllYmU4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX280_CR0,3,280,414_.jpg",0108778,https://www.imdb.com/title/tt0108778/,22 min,13+,"1,033,356",8.9
NCIS: Naval Criminal Investigative Service,(2003– ),"Action,Crime,Drama","The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team.","https://m.media-amazon.com/images/M/MV5BYjVlMjZhYzYtOGQxNC00OTQxLTk2NzEtMWFmMmNhODA4YjYzXkEyXkFqcGdeQXVyNjQ3MDgwNjY@._V1_QL75_UX280_CR0,3,280,414_.jpg",0364845,https://www.imdb.com/title/tt0364845/,60 min,16,"155,308",7.8
Spider-Man: Into the Spider-Verse,(2018),"Animation,Action,Adventure",Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,"https://m.media-amazon.com/images/M/MV5BMjMwNDkxMTgzOF5BMl5BanBnXkFtZTgwNTkwNTQ3NjM@._V1_QL75_UX280_CR0,3,280,414_.jpg",4633694,https://www.imdb.com/title/tt4633694/,117 min,U,"605,436",8.4
Law & Order: Special Victims Unit,(1999– ),"Crime,Drama,Mystery","This series follows the Special Victims Unit, a specially trained squad of detectives in the New York City Police Department that investigate sexually related crimes.","https://m.media-amazon.com/images/M/MV5BYmNkN2RlMzktMDgzNi00OWRmLWI3N2ItYzU5ZGUyMzc3MjJhXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_QL75_UX280_CR0,3,280,414_.jpg",0203259,https://www.imdb.com/title/tt0203259/,60 min,UA 16+,"115,539",8.1
True Detective,(2014– ),"Crime,Drama,Mystery","Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.","https://m.media-amazon.com/images/M/MV5BMmRlYmE0Y2UtNDk2Yi00NzczLWEwZTEtZmE2OTcyYzcxYmU5XkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_QL75_UX280_CR0,3,280,414_.jpg",2356777,https://www.imdb.com/title/tt2356777/,55 min,A,"600,067",8.9
Justified,(2010–2015),"Action,Crime,Drama","Enforcing his own brand of justice, US Marshal Raylan, a strong-willed, quiet law-man haunted by his past, returns to his native town to see that justice is served to those in need.","https://m.media-amazon.com/images/M/MV5BNzRjNGVhNDMtODI0ZS00NGNhLWE2MTctMGRkMzdhZmQ1YWY4XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_QL75_UX280_CR0,3,280,414_.jpg",1489428,https://www.imdb.com/title/tt1489428/,44 min,NA,"107,177",8.6
Severance,(2022– ),"Drama,Mystery,Sci-Fi","Mark leads a team of office workers whose memories have been surgically divided between their work and personal lives. When a mysterious colleague appears outside of work, it begins a journey to discover the truth about their jobs.","https://m.media-amazon.com/images/M/MV5BMjkwZjcwMGQtNDAzOC00YjJiLThiYTgtNWU3ZjRiZmY2YzEzXkEyXkFqcGdeQXVyMTMzNDExODE5._V1_QL75_UX280_CR0,3,280,414_.jpg",11280740,https://www.imdb.com/title/tt11280740/,55 min,A,"160,215",8.7
Top Gun: Maverick,(2022),"Action,Drama","After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.","https://m.media-amazon.com/images/M/MV5BZWYzOGEwNTgtNWU3NS00ZTQ0LWJkODUtMmVhMjIwMjA1ZmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX280_CR0,3,280,414_.jpg",1745960,https://www.imdb.com/title/tt1745960/,130 min,UA,"605,834",8.3
The White Lotus,(2021–2024),"Comedy,Drama",The exploits of various guests and employees of a tropical resort over the span of a week.,"https://m.media-amazon.com/images/M/MV5BYjdjNzBmYjEtM2Y5My00YjI0LWJjY2YtOGQ4MjNkNmE2MDVjXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,3,280,414_.jpg",13406094,https://www.imdb.com/title/tt13406094/,60 min,18,"177,252",7.9
Never Have I Ever,(2020–2023),"Comedy,Drama","The complicated life of a first-generation Indian-American teenage girl, inspired by Mindy Kaling's own childhood.","https://m.media-amazon.com/images/M/MV5BZTY5ZmMwMDQtMmYxYy00ZTYyLWE5MDItZGUwM2I5NTAwOGUwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",10062292,https://www.imdb.com/title/tt10062292/,30 min,16,"71,569",7.9
Interstellar,(2014),"Adventure,Drama,Sci-Fi","When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.","https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",0816692,https://www.imdb.com/title/tt0816692/,169 min,UA,"1,932,519",8.7
Platonic,(2023– ),"Comedy,Romance",Former childhood best friends reconnect as adults and try to get past the rift that led to their falling out.,"https://m.media-amazon.com/images/M/MV5BNjYwMmQ5ZDAtMGE3MS00ZGJkLTk1M2YtM2NlMjE2YmIwOTY0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",13366604,https://www.imdb.com/title/tt13366604/,-,A,"6,880",7.1
The Big Bang Theory,(2007–2019),"Comedy,Romance",A woman who moves into an apartment across the hall from two brilliant but socially awkward physicists shows them how little they know about life outside of the laboratory.,"https://m.media-amazon.com/images/M/MV5BY2FmZTY5YTktOWRlYy00NmIyLWE0ZmQtZDg2YjlmMzczZDZiXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_QL75_UX280_CR0,3,280,414_.jpg",0898266,https://www.imdb.com/title/tt0898266/,22 min,U,"833,414",8.2
Modern Family,(2009–2020),"Comedy,Drama,Romance",Three different but related families face trials and tribulations in their own uniquely comedic ways.,"https://m.media-amazon.com/images/M/MV5BNzRhNWIxYTEtYjc2NS00YWFlLWFhOGEtMDZiMWM1M2RkNDkyXkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_QL75_UX280_CR0,3,280,414_.jpg",1442437,https://www.imdb.com/title/tt1442437/,22 min,12+,"454,595",8.5
Reacher,(2022– ),"Action,Crime,Drama",Jack Reacher was arrested for murder and now the police need his help. Based on the books by Lee Child.,"https://m.media-amazon.com/images/M/MV5BNzQ4MGYzYzAtNjJlOC00NTdkLTlmNTAtMmZjMzZmZTg2YTEzXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX280_CR0,3,280,414_.jpg",9288030,https://www.imdb.com/title/tt9288030/,49 min,A,"143,349",8.1
Beau Is Afraid,(2023),"Comedy,Drama,Horror","Following the sudden death of his mother, a mild-mannered but anxiety-ridden man confronts his darkest fears as he embarks on an epic, Kafkaesque odyssey back home.","https://m.media-amazon.com/images/M/MV5BYTNhNWRmMDctYzE4OS00MzczLWJkODgtNzYxZTQxM2Y1YmM3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",13521006,https://www.imdb.com/title/tt13521006/,179 min,A,"30,213",6.9
The Wire,(2002–2008),"Crime,Drama,Thriller","The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement.","https://m.media-amazon.com/images/M/MV5BNTllYzFhMjAtZjExNS00MjM4LWE5YmMtOGFiZGRlOTU5YzJiXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0306414,https://www.imdb.com/title/tt0306414/,59 min,15+,"355,936",9.3
FUBAR,(2023– ),"Action,Adventure,Thriller",A C.I.A. operative on the edge of retirement discovers a family secret and is called back into the field for one last job.,"https://m.media-amazon.com/images/M/MV5BODNiNWQxMmMtMjIwNC00NDU2LTgwYzctNTI1ZDcyODBjZTNiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",13064902,https://www.imdb.com/title/tt13064902/,55 min,UA 16+,"27,987",6.5
Take Care of Maya,(2023),Documentary,"As a medical team tries to understand 10-year-old Maya Kowalski's rare illness, they begin to question her parents. Suddenly, Maya is in state custody - despite a family desperate to bring their daughter home.","https://m.media-amazon.com/images/M/MV5BZTdkMDA5YjktODQzNC00N2VhLTg5NmItOTAwNjg3OTIyYTk3XkEyXkFqcGdeQXVyMTUzOTczNzYx._V1_QL75_UX280_CR0,3,280,414_.jpg",27542448,https://www.imdb.com/title/tt27542448/,103 min,UA 13+,"4,162",7.9
Euphoria,(2019– ),Drama,"A look at life for a group of high school students as they grapple with issues of drugs, sex, and violence.","https://m.media-amazon.com/images/M/MV5BMDMzZDkyNzEtYTY5Ni00NzlhLWI4MzUtY2UzNjNmMjI1YzIzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",8772296,https://www.imdb.com/title/tt8772296/,55 min,A,"211,414",8.3
A Man Called Otto,(2022),"Comedy,Drama","Otto is a grump who's given up on life following the loss of his wife and wants to end it all. When a young family moves in nearby, he meets his match in quick-witted Marisol, leading to a friendship that will turn his world around.","https://m.media-amazon.com/images/M/MV5BNzg3OTEzMTgtYWU0OC00YTI0LWIxOTAtNmRkNTc0Nzg2YWU1XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",7405458,https://www.imdb.com/title/tt7405458/,126 min,UA,"101,616",7.5
